====================================================================================================
Run timestamp: 2026-03-31T12:17:58.808333
Lattice: openai-none
CLI command: python3 solo_async.py --lattice openai-none --num-pulls 30 --repeats 150 --max-concurrent-games 128 --threadpool-workers 128 --output-dir results/async_solo_50x30_extra
Working directory: /Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation
Log file: /Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_solo_50x30_extra/openai-none/logs/20260331_121758_808333.log
Arguments:
  lattice=openai-none
  num_pulls=30
  repeats=150
  max_concurrent_games=128
  threadpool_workers=128
  output_dir=/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_solo_50x30_extra
  debug=True
  settings_file=lattice_async.settings.txt
Reasoning profile:
  openai_effort=none
  anthropic_effort=None
  anthropic_thinking_type=disabled
  gemini_effort=none
[settings] loaded 18 var(s) from lattice_async.settings.txt (skipped 0 already-set env var(s)).
[settings] effective values:
  ANTHROPIC_BACKOFF_BASE_SECONDS=1  (source=settings-file)
  ANTHROPIC_BACKOFF_JITTER=0.25  (source=settings-file)
  ANTHROPIC_BACKOFF_MAX_SECONDS=60  (source=settings-file)
  ANTHROPIC_MAX_IN_FLIGHT=2  (source=settings-file)
  ANTHROPIC_MAX_RETRIES=8  (source=settings-file)
  ANTHROPIC_MIN_INTERVAL_SECONDS=0.25  (source=settings-file)
  GEMINI_BACKOFF_BASE_SECONDS=1  (source=settings-file)
  GEMINI_BACKOFF_JITTER=0.25  (source=settings-file)
  GEMINI_BACKOFF_MAX_SECONDS=60  (source=settings-file)
  GEMINI_MAX_IN_FLIGHT=2  (source=settings-file)
  GEMINI_MAX_RETRIES=8  (source=settings-file)
  GEMINI_MIN_INTERVAL_SECONDS=0.20  (source=settings-file)
  OPENAI_BACKOFF_BASE_SECONDS=1  (source=settings-file)
  OPENAI_BACKOFF_JITTER=0.25  (source=settings-file)
  OPENAI_BACKOFF_MAX_SECONDS=60  (source=settings-file)
  OPENAI_MAX_IN_FLIGHT=128  (source=settings-file)
  OPENAI_MAX_RETRIES=8  (source=settings-file)
  OPENAI_MIN_INTERVAL_SECONDS=0.015  (source=settings-file)
====================================================================================================
[openai-none] starting: 4 models, 150 repeat(s), 30 pulls, max_concurrent_games=128, threadpool_workers=128
[openai-none] 1/600 gpt-4.1 (run 16) total=432.000 expected=432.000 time=38.09s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r016.log
[openai-none] 139/600 gpt-4o-mini (run 22) total=240.000 expected=240.000 time=110.47s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r022.log
[openai-none] 140/600 gpt-5.4 (run 41) total=504.000 expected=472.000 time=50.92s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r041.log
[openai-none] 141/600 gpt-4.1 (run 42) total=582.000 expected=548.000 time=50.77s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r042.log
[openai-none] 142/600 gpt-5.1 (run 37) total=240.000 expected=240.000 time=55.07s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r037.log
[openai-none] 143/600 gpt-5.1 (run 35) total=634.000 expected=572.000 time=59.70s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r035.log
[openai-none] 144/600 gpt-5.1 (run 34) total=240.000 expected=240.000 time=61.55s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r034.log
[openai-none] 145/600 gpt-5.4 (run 39) total=240.000 expected=240.000 time=55.46s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r039.log
[openai-none] 146/600 gpt-5.4 (run 38) total=444.000 expected=472.000 time=56.50s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r038.log
[openai-none] 147/600 gpt-5.4 (run 40) total=240.000 expected=240.000 time=54.83s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r040.log
[openai-none] 148/600 gpt-5.4 (run 46) total=240.000 expected=240.000 time=51.70s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r046.log
[openai-none] 149/600 gpt-5.4 (run 45) total=240.000 expected=240.000 time=52.50s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r045.log
[openai-none] 150/600 gpt-5.4 (run 36) total=240.000 expected=240.000 time=61.05s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r036.log
[openai-none] 151/600 gpt-5.1 (run 36) total=592.000 expected=552.000 time=62.03s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r036.log
[openai-none] 152/600 gpt-4o-mini (run 34) total=242.000 expected=260.000 time=65.83s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r034.log
[openai-none] 153/600 gpt-5.4 (run 43) total=528.000 expected=576.000 time=54.85s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r043.log
[openai-none] 154/600 gpt-4o-mini (run 37) total=428.000 expected=400.000 time=62.72s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r037.log
[openai-none] 155/600 gpt-5.4 (run 48) total=240.000 expected=240.000 time=52.84s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r048.log
[openai-none] 156/600 gpt-4o-mini (run 42) total=240.000 expected=240.000 time=57.35s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r042.log
[openai-none] 157/600 gpt-5.4 (run 42) total=240.000 expected=240.000 time=56.07s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r042.log
[openai-none] 158/600 gpt-5.1 (run 39) total=344.000 expected=368.000 time=60.95s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r039.log
[openai-none] 159/600 gpt-5.1 (run 38) total=546.000 expected=468.000 time=62.40s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r038.log
[openai-none] 160/600 gpt-5.4 (run 44) total=644.000 expected=576.000 time=57.50s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r044.log
[openai-none] 161/600 gpt-5.1 (run 41) total=240.000 expected=240.000 time=60.32s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r041.log
[openai-none] 162/600 gpt-4o-mini (run 43) total=262.000 expected=268.000 time=58.96s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r043.log
[openai-none] 163/600 gpt-4.1 (run 53) total=330.000 expected=396.000 time=53.58s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r053.log
[openai-none] 164/600 gpt-5.4 (run 58) total=240.000 expected=240.000 time=49.60s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r058.log
[openai-none] 165/600 gpt-5.4 (run 54) total=464.000 expected=472.000 time=52.92s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r054.log
[openai-none] 166/600 gpt-5.4 (run 50) total=240.000 expected=240.000 time=55.78s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r050.log
[openai-none] 167/600 gpt-5.4 (run 51) total=240.000 expected=240.000 time=55.73s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r051.log
[openai-none] 168/600 gpt-5.4 (run 53) total=584.000 expected=576.000 time=54.94s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r053.log
[openai-none] 169/600 gpt-5.1 (run 40) total=564.000 expected=576.000 time=64.14s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r040.log
[openai-none] 170/600 gpt-4.1 (run 54) total=560.000 expected=544.000 time=54.43s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r054.log
[openai-none] 171/600 gpt-5.1 (run 44) total=240.000 expected=240.000 time=61.23s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r044.log
[openai-none] 172/600 gpt-5.4 (run 49) total=240.000 expected=240.000 time=57.98s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r049.log
[openai-none] 173/600 gpt-4o-mini (run 41) total=504.000 expected=472.000 time=63.77s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r041.log
[openai-none] 174/600 gpt-5.1 (run 43) total=240.000 expected=240.000 time=61.92s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r043.log
[openai-none] 175/600 gpt-4o-mini (run 38) total=364.000 expected=392.000 time=67.56s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r038.log
[openai-none] 176/600 gpt-4.1 (run 60) total=464.000 expected=464.000 time=51.11s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r060.log
[openai-none] 177/600 gpt-4o-mini (run 49) total=244.000 expected=272.000 time=60.54s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r049.log
[openai-none] 178/600 gpt-5.4 (run 47) total=240.000 expected=240.000 time=61.93s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r047.log
[openai-none] 179/600 gpt-5.4 (run 56) total=240.000 expected=240.000 time=55.21s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r056.log
[openai-none] 180/600 gpt-5.4 (run 52) total=468.000 expected=576.000 time=58.77s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r052.log
[openai-none] 181/600 gpt-4.1 (run 44) total=648.000 expected=576.000 time=64.44s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r044.log
[openai-none] 182/600 gpt-5.1 (run 46) total=626.000 expected=580.000 time=64.89s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r046.log
[openai-none] 183/600 gpt-5.1 (run 49) total=460.000 expected=480.000 time=63.10s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r049.log
[openai-none] 184/600 gpt-4.1 (run 38) total=620.000 expected=568.000 time=71.21s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r038.log
[openai-none] 185/600 gpt-4o-mini (run 57) total=448.000 expected=416.000 time=57.76s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r057.log
[openai-none] 186/600 gpt-4.1 (run 43) total=608.000 expected=552.000 time=66.32s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r043.log
[openai-none] 187/600 gpt-5.4 (run 60) total=240.000 expected=240.000 time=50.82s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r060.log
[openai-none] 188/600 gpt-5.4 (run 59) total=240.000 expected=240.000 time=55.13s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r059.log
[openai-none] 189/600 gpt-4.1 (run 49) total=644.000 expected=576.000 time=63.62s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r049.log
[openai-none] 190/600 gpt-4.1 (run 37) total=516.000 expected=552.000 time=73.81s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r037.log
[openai-none] 191/600 gpt-4o-mini (run 39) total=462.000 expected=460.000 time=71.57s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r039.log
[openai-none] 192/600 gpt-5.1 (run 54) total=240.000 expected=240.000 time=60.36s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r054.log
[openai-none] 193/600 gpt-5.4 (run 57) total=608.000 expected=576.000 time=58.12s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r057.log
[openai-none] 194/600 gpt-4.1 (run 46) total=246.000 expected=292.000 time=66.41s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r046.log
[openai-none] 195/600 gpt-5.1 (run 53) total=584.000 expected=576.000 time=62.11s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r053.log
[openai-none] 196/600 gpt-4o-mini (run 60) total=438.000 expected=460.000 time=56.87s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r060.log
[openai-none] 197/600 gpt-4o-mini (run 40) total=480.000 expected=440.000 time=71.73s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r040.log
[openai-none] 198/600 gpt-4o-mini (run 50) total=230.000 expected=236.000 time=64.64s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r050.log
[openai-none] 199/600 gpt-5.1 (run 55) total=240.000 expected=240.000 time=62.17s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r055.log
[openai-none] 200/600 gpt-5.1 (run 52) total=240.000 expected=240.000 time=64.48s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r052.log
[openai-none] 201/600 gpt-5.1 (run 50) total=596.000 expected=576.000 time=65.65s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r050.log
[openai-none] 202/600 gpt-4o-mini (run 54) total=240.000 expected=240.000 time=62.90s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r054.log
[openai-none] 203/600 gpt-5.1 (run 48) total=240.000 expected=240.000 time=67.74s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r048.log
[openai-none] 204/600 gpt-5.1 (run 51) total=468.000 expected=576.000 time=65.89s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r051.log
[openai-none] 205/600 gpt-4.1 (run 40) total=562.000 expected=540.000 time=73.87s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r040.log
[openai-none] 206/600 gpt-5.4 (run 61) total=540.000 expected=576.000 time=52.41s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r061.log
[openai-none] 207/600 gpt-5.1 (run 56) total=240.000 expected=240.000 time=62.81s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r056.log
[openai-none] 208/600 gpt-5.1 (run 59) total=240.000 expected=240.000 time=60.03s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r059.log
[openai-none] 209/600 gpt-4o-mini (run 36) total=426.000 expected=460.000 time=80.56s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r036.log
[openai-none] 210/600 gpt-4o-mini (run 52) total=376.000 expected=424.000 time=67.40s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r052.log
[openai-none] 211/600 gpt-4o-mini (run 59) total=240.000 expected=240.000 time=62.18s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r059.log
[openai-none] 212/600 gpt-4.1 (run 62) total=642.000 expected=572.000 time=53.10s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r062.log
[openai-none] 213/600 gpt-4.1 (run 52) total=636.000 expected=576.000 time=68.48s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r052.log
[openai-none] 214/600 gpt-4o-mini (run 44) total=386.000 expected=380.000 time=73.22s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r044.log
[openai-none] 215/600 gpt-4.1 (run 57) total=668.000 expected=560.000 time=65.06s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r057.log
[openai-none] 216/600 gpt-5.1 (run 45) total=240.000 expected=240.000 time=73.45s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r045.log
[openai-none] 217/600 gpt-4.1 (run 39) total=476.000 expected=552.000 time=78.87s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r039.log
[openai-none] 218/600 gpt-4.1 (run 47) total=512.000 expected=472.000 time=73.31s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r047.log
[openai-none] 219/600 gpt-4o-mini (run 53) total=240.000 expected=240.000 time=69.13s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r053.log
[openai-none] 220/600 gpt-4.1 (run 34) total=580.000 expected=552.000 time=85.79s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r034.log
[openai-none] 221/600 gpt-4o-mini (run 35) total=506.000 expected=460.000 time=84.67s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r035.log
[openai-none] 222/600 gpt-4o-mini (run 55) total=380.000 expected=424.000 time=68.66s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r055.log
[openai-none] 223/600 gpt-5.4 (run 55) total=596.000 expected=576.000 time=68.65s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r055.log
[openai-none] 224/600 gpt-4.1 (run 55) total=276.000 expected=408.000 time=69.12s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r055.log
[openai-none] 225/600 gpt-5.4 (run 62) total=240.000 expected=240.000 time=52.13s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r062.log
[openai-none] 226/600 gpt-5.1 (run 42) total=356.000 expected=368.000 time=77.34s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r042.log
[openai-none] 227/600 gpt-5.1 (run 60) total=460.000 expected=456.000 time=63.68s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r060.log
[openai-none] 228/600 gpt-5.4 (run 63) total=240.000 expected=240.000 time=48.40s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r063.log
[openai-none] 229/600 gpt-4.1 (run 56) total=362.000 expected=372.000 time=71.93s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r056.log
[openai-none] 230/600 gpt-5.1 (run 58) total=386.000 expected=356.000 time=70.19s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r058.log
[openai-none] 231/600 gpt-5.1 (run 47) total=480.000 expected=456.000 time=78.86s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r047.log
[openai-none] 232/600 gpt-4o-mini (run 48) total=232.000 expected=232.000 time=78.61s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r048.log
[openai-none] 233/600 gpt-4o-mini (run 45) total=240.000 expected=240.000 time=79.78s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r045.log
[openai-none] 234/600 gpt-4.1 (run 58) total=620.000 expected=576.000 time=71.80s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r058.log
[openai-none] 235/600 gpt-4.1 (run 51) total=456.000 expected=488.000 time=76.97s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r051.log
[openai-none] 236/600 gpt-5.1 (run 62) total=240.000 expected=240.000 time=62.22s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r062.log
[openai-none] 237/600 gpt-4.1 (run 48) total=456.000 expected=480.000 time=81.82s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r048.log
[openai-none] 238/600 gpt-4o-mini (run 58) total=414.000 expected=404.000 time=74.36s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r058.log
[openai-none] 239/600 gpt-4o-mini (run 56) total=240.000 expected=240.000 time=75.98s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r056.log
[openai-none] 240/600 gpt-4.1 (run 61) total=716.000 expected=576.000 time=67.75s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r061.log
[openai-none] 241/600 gpt-4.1 (run 59) total=548.000 expected=568.000 time=73.60s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r059.log
[openai-none] 242/600 gpt-5.1 (run 57) total=374.000 expected=460.000 time=76.52s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r057.log
[openai-none] 243/600 gpt-5.1 (run 31) total=240.000 expected=240.000 time=147.71s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r031.log
[openai-none] 244/600 gpt-5.1 (run 61) total=632.000 expected=576.000 time=68.53s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r061.log
[openai-none] 245/600 gpt-4o-mini (run 62) total=372.000 expected=384.000 time=69.93s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r062.log
[openai-none] 246/600 gpt-4o-mini (run 46) total=496.000 expected=496.000 time=87.36s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r046.log
[openai-none] 247/600 gpt-4.1 (run 65) total=578.000 expected=524.000 time=50.38s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r065.log
[openai-none] 248/600 gpt-5.4 (run 64) total=240.000 expected=240.000 time=59.86s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r064.log
[openai-none] 249/600 gpt-4o-mini (run 51) total=414.000 expected=444.000 time=91.26s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r051.log
[openai-none] 250/600 gpt-4o-mini (run 61) total=340.000 expected=312.000 time=84.44s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r061.log
[openai-none] 251/600 gpt-4.1 (run 69) total=466.000 expected=460.000 time=48.24s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r069.log
[openai-none] 252/600 gpt-5.1 (run 64) total=594.000 expected=548.000 time=69.82s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r064.log
[openai-none] 253/600 gpt-4o-mini (run 63) total=416.000 expected=400.000 time=76.88s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r063.log
[openai-none] 254/600 gpt-5.4 (run 70) total=500.000 expected=528.000 time=48.68s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r070.log
[openai-none] 255/600 gpt-5.4 (run 67) total=240.000 expected=240.000 time=54.96s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r067.log
[openai-none] 256/600 gpt-4.1 (run 63) total=520.000 expected=568.000 time=80.14s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r063.log
[openai-none] 257/600 gpt-5.1 (run 63) total=572.000 expected=576.000 time=77.99s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r063.log
[openai-none] 258/600 gpt-4o-mini (run 72) total=240.000 expected=240.000 time=51.19s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r072.log
[openai-none] 259/600 gpt-4.1 (run 64) total=510.000 expected=468.000 time=76.71s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r064.log
[openai-none] 260/600 gpt-5.4 (run 66) total=572.000 expected=552.000 time=60.59s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r066.log
[openai-none] 261/600 gpt-5.4 (run 69) total=240.000 expected=240.000 time=55.64s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r069.log
[openai-none] 262/600 gpt-5.1 (run 68) total=426.000 expected=484.000 time=58.57s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r068.log
[openai-none] 263/600 gpt-5.1 (run 65) total=240.000 expected=240.000 time=70.89s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r065.log
[openai-none] 264/600 gpt-5.4 (run 71) total=240.000 expected=240.000 time=55.07s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r071.log
[openai-none] 265/600 gpt-5.1 (run 69) total=240.000 expected=240.000 time=58.49s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r069.log
[openai-none] 266/600 gpt-4o-mini (run 73) total=230.000 expected=236.000 time=52.98s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r073.log
[openai-none] 267/600 gpt-5.4 (run 65) total=240.000 expected=240.000 time=69.29s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r065.log
[openai-none] 268/600 gpt-5.1 (run 67) total=540.000 expected=464.000 time=63.51s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r067.log
[openai-none] 269/600 gpt-4.1 (run 72) total=356.000 expected=400.000 time=55.54s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r072.log
[openai-none] 270/600 gpt-5.1 (run 66) total=240.000 expected=240.000 time=65.61s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r066.log
[openai-none] 271/600 gpt-5.4 (run 74) total=240.000 expected=240.000 time=52.20s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r074.log
[openai-none] 272/600 gpt-5.4 (run 73) total=240.000 expected=240.000 time=53.99s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r073.log
[openai-none] 273/600 gpt-4.1 (run 66) total=548.000 expected=576.000 time=70.44s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r066.log
[openai-none] 274/600 gpt-5.4 (run 72) total=386.000 expected=428.000 time=55.97s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r072.log
[openai-none] 275/600 gpt-5.4 (run 77) total=240.000 expected=240.000 time=49.97s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r077.log
[openai-none] 276/600 gpt-4o-mini (run 68) total=240.000 expected=240.000 time=65.35s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r068.log
[openai-none] 277/600 gpt-4.1 (run 84) total=608.000 expected=576.000 time=44.68s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r084.log
[openai-none] 278/600 gpt-4o-mini (run 64) total=366.000 expected=364.000 time=84.92s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r064.log
[openai-none] 279/600 gpt-4o-mini (run 71) total=240.000 expected=240.000 time=60.62s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r071.log
[openai-none] 280/600 gpt-5.4 (run 80) total=240.000 expected=240.000 time=49.19s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r080.log
[openai-none] 281/600 gpt-5.4 (run 79) total=240.000 expected=240.000 time=51.80s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r079.log
[openai-none] 282/600 gpt-5.4 (run 75) total=240.000 expected=240.000 time=56.86s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r075.log
[openai-none] 283/600 gpt-5.1 (run 72) total=550.000 expected=572.000 time=61.93s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r072.log
[openai-none] 284/600 gpt-5.4 (run 78) total=240.000 expected=240.000 time=53.53s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r078.log
[openai-none] 285/600 gpt-5.1 (run 70) total=240.000 expected=240.000 time=65.84s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r070.log
[openai-none] 286/600 gpt-4.1 (run 68) total=364.000 expected=376.000 time=70.94s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r068.log
[openai-none] 287/600 gpt-4o-mini (run 67) total=360.000 expected=408.000 time=72.32s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r067.log
[openai-none] 288/600 gpt-5.4 (run 76) total=228.000 expected=264.000 time=57.93s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.4_r076.log
[openai-none] 289/600 gpt-4o-mini (run 66) total=356.000 expected=352.000 time=77.91s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4o-mini_r066.log
[openai-none] 290/600 gpt-4.1 (run 76) total=576.000 expected=576.000 time=59.50s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r076.log
[openai-none] 291/600 gpt-5.1 (run 71) total=484.000 expected=472.000 time=66.48s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-5.1_r071.log
[openai-none] 292/600 gpt-4.1 (run 73) total=564.000 expected=576.000 time=63.11s log=results/async_solo_50x30_extra/openai-none/game_logs/gpt-4.1_r073.log
